row,product_name,missing_files,expected_count,missing_count
1534,טלפון סלולרי Samsung Galaxy S24 Ultra 5G 256GB Titanium Gray,"sm-s928_galaxys24ultra_front_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicebackl30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicebackr30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_deviceback_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenbackl30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenbackr30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenback_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicefront_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenfrontl30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenfrontr30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenfront_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_penl30_titaniumblack_231109.jpg",12,12
1535,טלפון סלולרי Samsung Galaxy S24 Ultra 5G 256GB Titanium Yellow,"sm-s928_galaxys24ultra_front_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicebackl30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicebackr30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_deviceback_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenbackl30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenbackr30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenback_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicefront_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenfrontl30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenfrontr30_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_devicepenfront_titaniumblack_231109.jpg, sm-s928_galaxys24ultra_penl30_titaniumblack_231109.jpg",12,12
1536,"Magic Keyboard for iPad Air (4th Gen) and iPad Pro 11"" (2nd Gen)","ipad_pro_11-in_silver_black_magic_keyboard_34bl_type_mode_screen__usen.jpg, ipad_pro_11-in_silver_black_magic_keyboard_14fl_type_mode_screen__usen.jpg, ipad_pro_12_9-in_silver_black_magic_keyboard_14fl_type_mode_screen__usen.jpg, ipad_pro_11-in_silver_black_magic_keyboard_pure_front_movie_mode_screen__usen.jpg, ipad_pro_12_9-in_silver_black_magic_keyboard_34bl_type_mode_screen__usen.jpg",5,5
1537,"Magic Keyboard for iPad Air (4th Gen) and iPad Pro 11"" (2nd Gen)","ipad_pro_11-in_silver_black_magic_keyboard_34bl_type_mode_screen__usen.jpg, ipad_pro_11-in_silver_black_magic_keyboard_14fl_type_mode_screen__usen.jpg, ipad_pro_12_9-in_silver_black_magic_keyboard_14fl_type_mode_screen__usen.jpg, ipad_pro_11-in_silver_black_magic_keyboard_pure_front_movie_mode_screen__usen.jpg, ipad_pro_12_9-in_silver_black_magic_keyboard_34bl_type_mode_screen__usen.jpg",5,5
1558,Redmi Note 15 8GB+256GB בצבע שחור,"redmi-note-15-p7-_black_1.jpg, redmi-note-15-p7-_black_2.jpg, redmi-note-15-p7-_black_3.jpg, redmi-note-15-p7-_black_4.jpg, redmi-note-15-p7-_black_5.jpg, redmi-note-15-p7-_black_6.jpg, redmi-note-15-p7-_black_7.jpg",7,7
1559,Black,"redmi-note-15-p7-_black_1.jpg, redmi-note-15-p7-_black_2.jpg, redmi-note-15-p7-_black_3.jpg, redmi-note-15-p7-_black_4.jpg, redmi-note-15-p7-_black_5.jpg, redmi-note-15-p7-_black_6.jpg, redmi-note-15-p7-_black_7.jpg",7,7
1560,Redmi Note 15 8GB+256GB בצבע סגול,"redmi-note-15-p7-purple-1.jpg, redmi-note-15-p7-purple-2.jpg, redmi-note-15-p7-purple-3.jpg, redmi-note-15-p7-purple-4.jpg, redmi-note-15-p7-purple-5.jpg, redmi-note-15-p7-purple-6.jpg, redmi-note-15-p7-purple-7.jpg",7,7
1561,Purple,"redmi-note-15-p7-purple-1.jpg, redmi-note-15-p7-purple-2.jpg, redmi-note-15-p7-purple-3.jpg, redmi-note-15-p7-purple-4.jpg, redmi-note-15-p7-purple-5.jpg, redmi-note-15-p7-purple-6.jpg, redmi-note-15-p7-purple-7.jpg",7,7
1562,Redmi Note 15 Pro 8GB+256GB,"redmi-note-15-pro-p6-black-1.jpg, redmi-note-15-pro-p6-black-2.jpg, redmi-note-15-pro-p6-black-3.jpg, redmi-note-15-pro-p6-black-4.jpg, redmi-note-15-pro-p6-black-5.jpg, redmi-note-15-pro-p6-black-6.jpg, redmi-note-15-pro-p6-black-7.jpg",7,7
1563,Black,"redmi-note-15-pro-p6-black-1.jpg, redmi-note-15-pro-p6-black-2.jpg, redmi-note-15-pro-p6-black-3.jpg, redmi-note-15-pro-p6-black-4.jpg, redmi-note-15-pro-p6-black-5.jpg, redmi-note-15-pro-p6-black-6.jpg, redmi-note-15-pro-p6-black-7.jpg",7,7
1564,Redmi Note 15 Pro 5G 8GB+256GB,"redmi-note-15-pro-p6-black-1.jpg, redmi-note-15-pro-p6-black-2.jpg, redmi-note-15-pro-p6-black-3.jpg, redmi-note-15-pro-p6-black-4.jpg, redmi-note-15-pro-p6-black-5.jpg, redmi-note-15-pro-p6-black-6.jpg, redmi-note-15-pro-p6-black-7.jpg",7,7
1565,Black,"redmi-note-15-pro-p6-black-1.jpg, redmi-note-15-pro-p6-black-2.jpg, redmi-note-15-pro-p6-black-3.jpg, redmi-note-15-pro-p6-black-4.jpg, redmi-note-15-pro-p6-black-5.jpg, redmi-note-15-pro-p6-black-6.jpg, redmi-note-15-pro-p6-black-7.jpg",7,7
1566,Redmi Note 15 Pro+ 5G 12GB+512GB,"redmi-note-15-pro-5g-p16u-black-1.jpg, redmi-note-15-pro-5g-p16u-black-2.jpg, redmi-note-15-pro-5g-p16u-black-3.jpg, redmi-note-15-pro-5g-p16u-black-4.jpg, redmi-note-15-pro-5g-p16u-black-5.jpg, redmi-note-15-pro-5g-p16u-black-6.jpg, redmi-note-15-pro-5g-p16u-black-7.jpg",7,7
1567,Black,"redmi-note-15-pro-5g-p16u-black-1.jpg, redmi-note-15-pro-5g-p16u-black-2.jpg, redmi-note-15-pro-5g-p16u-black-3.jpg, redmi-note-15-pro-5g-p16u-black-4.jpg, redmi-note-15-pro-5g-p16u-black-5.jpg, redmi-note-15-pro-5g-p16u-black-6.jpg, redmi-note-15-pro-5g-p16u-black-7.jpg",7,7
1599,Re-New | טלפון סלולרי iPhone 15 Pro 128GB,"iphone_15_pro_black_titanium_pdp_image_position-1__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-1_alt__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-2__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-3__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-4__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-5__wwen.png",6,6
1600,iPhone 15 Pro 128GB Black Titanium,iphone_15_pro_black_titanium_pdp_image_position-1__wwen.png,1,1
1601,iPhone 15 Pro 128GB White Titanium,iphone_15_pro_white_titanium_pdp_image_position-1__wwen.png,1,1
1629,Samsung Galaxy Buds 4,"galaxy-buds4_black_001_front_251222_2.jpg, galaxy-buds4_black_002_back_251222_2.jpg, galaxy-buds4_black_004_case-closed_251222_2.jpg, galaxy-buds4_black_005_case-opened_251222_2.jpg, galaxy-buds4_black_006_case-opened-side_251222_2.jpg, galaxy-buds4_black_007_case-front_251222_2.jpg, galaxy-buds4_black_008_case-back_251222_2.jpg, galaxy-buds4_black_009_case-opened-w-o-units_251222_2.jpg, galaxy-buds4_black_010_case-closed-w-o-units_251222_2.jpg",9,9
1630,שחור,galaxy-buds4_black_001_front_251222_2.jpg,1,1
1631,לבן,galaxy-buds4_white_001_front_251121_2.jpg,1,1
1632,Samsung Galaxy Buds 4 Pro,"galaxy-buds4-pro_white_001_front_251118_2.jpg, galaxy-buds4-pro_white_002_back_251118_2.jpg, galaxy-buds4-pro_white_004_case-closed_251217_2.jpg, galaxy-buds4-pro_white_005_case-opened_251217_2.jpg, galaxy-buds4-pro_white_006_case-opened-side_251217_2.jpg, galaxy-buds4-pro_white_007_case-front_251217_2.jpg, galaxy-buds4-pro_white_008_case-back_251217_2.jpg, galaxy-buds4-pro_white_009_case-opened-w-o-units_251217_2.jpg, galaxy-buds4-pro_white_010_case-closed-w-o-units_251217_2.jpg",9,9
1633,שחור,galaxy-buds4-pro_black_001_front_251118_2.jpg,1,1
1634,לבן,galaxy-buds4-pro_white_001_front_251118_2.jpg,1,1
1635,Samsung Galaxy S26 כיסוי סיליקון מקורי,ef-es942_001_front_black_260115.jpg,1,1
1636,שחור,ef-es942_001_front_black_260115.jpg,1,1
1637,אפור,ef-es942_001_front_gray_260115.jpg,1,1
1638,כחול,ef-es942_001_front_lightblue_260115.jpg,1,1
1639,אפרסק,ef-es942_001_front_coralred_260115.jpg,1,1
1640,סגול,ef-es942_001_front_blueviolet_260115.jpg,1,1
1641,לבן,ef-es942_001_front_white_260115.jpg,1,1
1642,Samsung Galaxy S26 Plus כיסוי סיליקון מקורי,ef-es942_001_front_blueviolet_260115.jpg,1,1
1643,שחור,ef-es942_001_front_black_260115.jpg,1,1
1644,אפור,ef-es942_001_front_gray_260115.jpg,1,1
1645,כחול,ef-es942_001_front_lightblue_260115.jpg,1,1
1646,אפרסק,ef-es942_001_front_coralred_260115.jpg,1,1
1647,סגול,ef-es942_001_front_blueviolet_260115.jpg,1,1
1648,לבן,ef-es942_001_front_white_260115.jpg,1,1
1649,Samsung Galaxy S26 Ultra כיסוי סיליקון מקורי,ef-es942_001_front_white_260115.jpg,1,1
1650,שחור,ef-es942_001_front_black_260115.jpg,1,1
1651,אפור,ef-es942_001_front_gray_260115.jpg,1,1
1652,כחול,ef-es942_001_front_lightblue_260115.jpg,1,1
1653,אפרסק,ef-es942_001_front_coralred_260115.jpg,1,1
1654,סגול,ef-es942_001_front_blueviolet_260115.jpg,1,1
1655,לבן,ef-es942_001_front_white_260115.jpg,1,1
1660,כיסוי,ef-es942_001_front_black_260115.jpg,1,1
1662,כיסוי,ef-es942_001_front_black_260115.jpg,1,1
1663,black,ep-ta800n-eu-_001_dynamic_black.jpg,1,1
1665,כיסוי,ef-es942_001_front_black_260115.jpg,1,1
1666,black,ep-ta800n-eu-_001_dynamic_black.jpg,1,1
1667,Samsung Galaxy S26 256GB,"sm-s942_galaxys26_front_black_251128.jpg, sm-s942_galaxys26_front2_black_251128.jpg, sm-s942_galaxys26_frontl30_black_251128.jpg, sm-s942_galaxys26_frontr30_black_251128.jpg, sm-s942_galaxys26_back_black_251128_1.jpg, sm-s942_galaxys26_backl30_black_251128.jpg, sm-s942_galaxys26_backr30_black_251128.jpg",7,7
1668,S-102469,sm-s942_galaxys26_front_black_251128.jpg,1,1
1669,S-102727,sm-s942_galaxys26_front_skyblue_251128_1.jpg,1,1
1670,S-102726,sm-s942_galaxys26_front_cobaltviolet_251128_1.jpg,1,1
1671,S-102728,sm-s942_galaxys26_front_white_251128_1.jpg,1,1
1672,Samsung Galaxy S26 512GB,"sm-s942_galaxys26_front_white_251128_1.jpg, sm-s942_galaxys26_front2_white_251128_1.jpg, sm-s942_galaxys26_frontl30_white_251128_1.jpg, sm-s942_galaxys26_frontr30_white_251128_1.jpg, sm-s942_galaxys26_back_white_251128_1.jpg, sm-s942_galaxys26_backr30_white_251128_1.jpg",6,6
1673,שחור,sm-s942_galaxys26_front_black_251128.jpg,1,1
1674,לבן,sm-s942_galaxys26_front_white_251128_1.jpg,1,1
1675,Samsung Galaxy S26 Plus 256GB,"sm-s947_galaxys26plus_front_skyblue_251128_1.jpg, sm-s947_galaxys26plus_front2_skyblue_251128_1.jpg, sm-s947_galaxys26plus_frontl30_skyblue_251128_1.jpg, sm-s947_galaxys26plus_frontr30_skyblue_251128_1.jpg, sm-s947_galaxys26plus_backl30_skyblue_251128_1.jpg, sm-s947_galaxys26plus_back_skyblue_251128_1.jpg, sm-s947_galaxys26plus_backr30_skyblue_251128_1.jpg",7,7
1676,כחול,sm-s947_galaxys26plus_front_skyblue_251128_1.jpg,1,1
1677,שחור,sm-s947_galaxys26plus_front_black_251128_1.jpg,1,1
1678,לבן,sm-s947_galaxys26plus_front_white_251128_1.jpg,1,1
1679,S-102733,sm-s942_galaxys26_front_cobaltviolet_251128_1.jpg,1,1
1680,Samsung Galaxy S26 Plus 512GB,"sm-s947_galaxys26plus_front_cobaltviolet_251128_1.jpg, sm-s947_galaxys26plus_front2_cobaltviolet_251128_1.jpg, sm-s947_galaxys26plus_frontr30_cobaltviolet_251128_1.jpg, sm-s947_galaxys26plus_frontl30_cobaltviolet_251128_1.jpg, sm-s947_galaxys26plus_back_cobaltviolet_251128_1.jpg, sm-s947_galaxys26plus_backl30_cobaltviolet_251128_1.jpg, sm-s947_galaxys26plus_backr30_cobaltviolet_251128_1.jpg",7,7
1681,שחור,sm-s947_galaxys26plus_front_black_251128_1.jpg,1,1
1682,כחול,sm-s947_galaxys26plus_front_skyblue_251128_1.jpg,1,1
1683,סגול,sm-s947_galaxys26plus_front_cobaltviolet_251128_1.jpg,1,1
1684,לבן,sm-s947_galaxys26plus_front_white_251128_1.jpg,1,1
1685,Samsung Galaxy S26 Ultra 256GB,"sm-s948_galaxys26ultra_front_black_251120_1.jpg, sm-s948_galaxys26ultra_deviceback_black_251120_1.jpg, sm-s948_galaxys26ultra_devicebackl30_black_251120_1.jpg, sm-s948_galaxys26ultra_devicebackr30_black_251120_1.jpg, sm-s948_galaxys26ultra_devicefront_black_251120_1.jpg, sm-s948_galaxys26ultra_devicefrontl30_black_251120_1.jpg, sm-s948_galaxys26ultra_devicefrontr30_black_251120_1.jpg, sm-s948_galaxys26ultra_devicepenback_black_251120_1.jpg, sm-s948_galaxys26ultra_devicepenbackl30_black_251120_1.jpg, sm-s948_galaxys26ultra_devicepenbackr30_black_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfront_black_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfrontl30_black_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfrontr30_black_251120_1.jpg",13,13
1686,סגול,sm-s948_galaxys26ultra_front_cobaltviolet_251120_1.jpg,1,1
1687,שחור,sm-s948_galaxys26ultra_front_black_251120_1.jpg,1,1
1688,כחול,sm-s948_galaxys26ultra_front_skyblue_251114_1.jpg,1,1
1689,לבן,sm-s948_galaxys26ultra_front_white_251120_1.jpg,1,1
1690,Samsung Galaxy S26 Ultra 512GB,"sm-s948_galaxys26ultra_front_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_deviceback_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicebackl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicebackr30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicefront_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicefrontl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicefrontr30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenback_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenbackl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenbackr30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfront_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfrontl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfrontr30_cobaltviolet_251120_1.jpg",13,13
1691,לבן,sm-s948_galaxys26ultra_front_white_251120_1.jpg,1,1
1692,שחור,sm-s948_galaxys26ultra_front_black_251120_1.jpg,1,1
1693,כחול,sm-s948_galaxys26ultra_front_skyblue_251114_1.jpg,1,1
1694,סגול,sm-s948_galaxys26ultra_front_cobaltviolet_251120_1.jpg,1,1
1695,Samsung Galaxy S26 Ultra 1TB,"sm-s948_galaxys26ultra_front_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_deviceback_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicebackl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicebackr30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicefront_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicefrontl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicefrontr30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenback_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenbackl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenbackr30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfront_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfrontl30_cobaltviolet_251120_1.jpg, sm-s948_galaxys26ultra_devicepenfrontr30_cobaltviolet_251120_1.jpg",13,13
1696,שחור,sm-s948_galaxys26ultra_front_black_251120_1.jpg,1,1
1697,סגול,sm-s948_galaxys26ultra_front_cobaltviolet_251120_1.jpg,1,1
1698,לבן,sm-s948_galaxys26ultra_front_white_251120_1.jpg,1,1
1699,Re-New | טלפון סלולרי iPhone 15 Pro Max 512GB,"iphone_15_pro_black_titanium_pdp_image_position-1__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-1_alt__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-2__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-3__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-4__wwen.png, iphone_15_pro_black_titanium_pdp_image_position-5__wwen.png",6,6
1700,iPhone 15 Pro Max 512GB Natural Titanium,iphone_15_pro_natural_titanium_pdp_image_position-1__wwen.png,1,1
1711,כיסוי Otterbox Symmetry Clear MagSafe לסדרת Galaxy S26,n-1-galaxy-s26-ultra_react-magnets_clear-d_split.jpg,1,1
1712,S26,n-1-galaxy-s26-_symmetry-clear_clear-d_split.png,1,1
1713,S26 PLUS,n-1-galaxy-s26_symmetry-clear_clear-d_split.jpg,1,1
1714,S26U,n-1-galaxy-s26-ultra_react-magnets_clear-d_split.jpg,1,1
1715,כיסוי Otterbox Symmetry Black MagSafe לסדרת Galaxy S26,n-1-galaxy-s26-ultra_symmetry-magnets_black-d_split.jpg,1,1
1716,S26,n-1-galaxy-s26_symmetry-magnets_black-d_split.jpg,1,1
1717,S26 PLUS,n-1-galaxy-s26_symmetry-magnets_black-d_split.jpg,1,1
1718,S26U,n-1-galaxy-s26-ultra_symmetry-magnets_black-d_split.jpg,1,1
1719,כיסוי Otterbox Galaxy S26 Ultra React MagSafe,n-1-galaxy-s26-ultra_react-magnets_clear-d_split.jpg,1,1
1720,S26U,n-1-galaxy-s26-ultra_react-magnets_clear-d_split.jpg,1,1
1721,כיסוי Otterbox Galaxy S26 Ultra Symmetry נצנצים MagSafe,n-1-galaxy-s26-ultra_symmetry-clear_stardust-4-0-d_split.jpg,1,1
1722,S26U,n-1-galaxy-s26-ultra_symmetry-clear_stardust-4-0-d_split.jpg,1,1
1727,קיט Galaxy A37,a37-300x300.png,2,1
1728,S-104076,a37-300x300.png,2,1
1729,קיט Galaxy A57,a57-300x300.png,2,1
1730,S-104077,a57-300x300.png,2,1
1731,Samsung Galaxy A37 5G 128GB,"sm-a376_galaxya37_5g_front_awesomecharcoal.jpg, sm-a376_galaxya37_5g_front2_awesomecharcoal.jpg, sm-a376_galaxya37_5g_frontl30_awesomecharcoal.jpg, sm-a376_galaxya37_5g_frontr30_awesomecharcoal.jpg, sm-a376_galaxya37_5g_backl30_awesomecharcoal.jpg, sm-a376_galaxya37_5g_backr30_awesomecharcoal.jpg",6,6
1732,S-103437,sm-a376_galaxya37_5g_front_awesomegraygreen.jpg,1,1
1733,S-103438,sm-a376_galaxya37_5g_front_awesomecharcoal.jpg,1,1
1734,S-103439,sm-a376_galaxya37_5g_front_awesomelavender.jpg,1,1
1735,S-103440,sm-a376_galaxya37_5g_front_awesomewhite.jpg,1,1
1736,אוזניות אלחוטיות AirPods Max 2,"photoshopextension_image-1.png, photoshopextension_image-4.png, photoshopextension_image-3.png, photoshopextension_image.png, photoshopextension_image-2.png",6,5
1737,Apple AirPods Max - Midnight,photoshopextension_image.png,1,1
1738,Apple AirPods Max - Starlight,photoshopextension_image-1.png,1,1
1739,Apple AirPods Max - Purple,photoshopextension_image-6.png,1,1
1740,Apple AirPods Max - Blue,photoshopextension_image-7.png,1,1
1741,ICNZ - מגן מסך זכוכית להתקנה עצמית - Easy Glass ל - iPhone 15,"glass-1.jpg, glass-3.jpg",2,2
1742,iPhone 15,"glass-1.jpg, glass-3.jpg",2,2
1743,ICNZ - אוזניות הולכת עצם - Iconz Vibez Bone A11,iconz-a11.png,1,1
1744,כיסוי שקוף ל iPhone 16e,ip16-clear-magsafe-1.jpg,1,1
1745,כיסוי שקוף ל iPhone 16e,ip16-clear-magsafe-1.jpg,1,1
1746,ICNZ - Iconz Me ABC Stickers - זהב רוז,"_e8a5130-copy.jpg, _e8a5133.jpg, _e8a5135.jpg, _e8a5137.jpg, _e8a5138.jpg, _e8a5141.jpg, _e8a5146.jpg, _e8a5148.jpg, _e8a5151.jpg, _e8a5152.jpg, _e8a5155.jpg, _e8a5159.jpg, _e8a5161.jpg, _e8a5166.jpg, _e8a5167.jpg, _e8a5169.jpg, _e8a5170.jpg, _e8a5174.jpg, _e8a5175.jpg, _e8a5179.jpg, _e8a5181.jpg, _e8a5184.jpg, _e8a5186.jpg, _e8a5188.jpg, _e8a5189.jpg",25,25
1747,ICNZ - מגן מסך זכוכית ל - iPhone 16e,blank-glass-iphone.jpg,1,1
1748,iPhone 16e,blank-glass-iphone.jpg,1,1
1749,ICNZ - Kit 360 - מגן מסך וכיסוי ל iPhone 16e,kit.jpg,1,1
1750,iPhone 16e,kit.jpg,1,1
1751,ICNZ - Iconz Me ABC Stickers - כסוף,"_e8a5019-copy.jpg, _e8a5027-copy.jpg, _e8a5028-copy.jpg, _e8a5034-copy.jpg, _e8a5041-copy.jpg, _e8a5044-copy.jpg, _e8a5046-copy.jpg, _e8a5053-copy.jpg, _e8a5058-copy.jpg, _e8a5063-copy.jpg, _e8a5070-copy.jpg, _e8a5084.jpg, _e8a5090.jpg, _e8a5092-copy.jpg, _e8a5093-copy.jpg, _e8a5094-copy.jpg, _e8a5098-copy.jpg, _e8a5101-copy.jpg, _e8a5103-copy.jpg, _e8a5106-copy.jpg, _e8a5113-copy.jpg, _e8a5115-copy.jpg, _e8a5117-copy.jpg, _e8a5119-copy.jpg, _e8a5123-copy.jpg, _e8a5124-copy.jpg",26,26
1752,ICNZ - רצועת צמיד מתכת ל - Apple Watch כסוף,"band-metal-silver-1.jpg, band-metal-silver-3.jpg, band-metal-silver-2.jpg",3,3
1753,44/45/42,"band-metal-silver-1.jpg, band-metal-silver-3.jpg, band-metal-silver-2.jpg",3,3
1754,ICNZ - רצועת צמיד מתכת ל - Apple Watch שחור,"band-metal-black-1.jpg, band-metal-black-3.jpg, band-metal-black-2.jpg",3,3
1755,ICNZ - רצועת צמיד מתכת ל - Apple Watch זהב רוז,band-metal-gold-1.jpg,1,1
1756,ICNZ - רצועת סיליקון ל - Apple Watch שחור,"watch-band-black-2.jpg, watch-band-black-1.jpg, watch-band-black-3.jpg",3,3
1757,ICNZ - רצועת סיליקון ל - Apple Watch ורוד,"watch-band-pink-2.jpg, watch-band-pink-1.jpg",2,2
1758,ICNZ - רצועת סיליקון ל - Apple Watch ירוק,"watch-band-green-2.jpg, watch-band-green-1.jpg",2,2
1759,ICNZ - רצועת סיליקון ל - Apple Watch אדום,"watch-band-red-2.jpg, watch-band-red-1.jpg",2,2
1760,ICNZ - רצועת סיליקון ל - Apple Watch צהוב,"watch-band-yellow-2.jpg, watch-band-yellow-1.jpg",2,2
1761,ICNZ - רצועת סיליקון ל - Apple Watch כחול,"watch-band-blue-2.jpg, watch-band-blue-1.jpg",2,2
1762,ICNZ - רצועת מגנט ל - Apple Watch שחור,"band-mgt-black-2.jpg, band-mgt-black-1.jpg, band-mgt-black-3.jpg",3,3
1763,ICNZ - רצועת מגנט ל - Apple Watch ורוד,"band-mgt-pink-2.jpg, band-mgt-pink-3.jpg, band-mgt-pink-1.jpg",3,3
1764,ICNZ - רצועת מגנט ל - Apple Watch ירוק,"band-mgt-green-2.jpg, band-mgt-green-3.jpg, band-mgt-green-1.jpg",3,3
1765,ICNZ - Iconz Always On - זרוע מגנטית לשמשת הרכב,m09-s1.jpg,1,1
1766,Product,m09-s1.jpg,1,1
1767,ICNZ - Iconz Always On  - מעמד שולחני ורוד לנייד,"phone-stand-pink.jpg, phone-stand-white-2.jpg",2,2
1768,ICNZ - Iconz Always On  - מעמד שולחני שחור ל - Apple Watch,"iwatch-stand-black-1.jpg, iwatch-stand-black-2.jpg",2,2
1769,ICNZ - Iconz Always On  - מעמד שולחני כסוף ל - Apple Watch,"iwatch-stand-silver-1.jpg, iwatch-stand-silver-2.jpg",2,2
1770,ICNZ - Iconz Always On - מעמד שולחני לבן לנייד,"phone-stand-white-1.jpg, phone-stand-white-2.jpg",2,2
1771,ICNZ - Iconz Always On  - מעמד שולחני שחור לנייד,"phone-stand-blk-1.jpg, phone-stand-blk-2.jpg",2,2
1772,Product,"phone-stand-blk-1.jpg, phone-stand-blk-2.jpg",2,2
1773,ICNZ - מגן מסך זכוכית Privacy ל- iPhone 13 Mini,privacy-glass-ip13-pm.jpg,1,1
1774,ICNZ - מגן מסך זכוכית Privacy ל- iPhone 13 / iPhone 13 Pro,privacy-glass-ip13-pm.jpg,1,1
1775,ICNZ - מגן מסך זכוכית Privacy ל- iPhone 13 Pro Max,privacy-glass-ip13-pm.jpg,1,1
1776,ICNZ - מגן מסך זכוכית ל- Samsung Galaxy S22 Plus,blank-glass-a53.jpg,1,1
1777,ICNZ - מגן מסך זכוכית ל- Samsung Galaxy S22,blank-glass-a53.jpg,1,1
